user23,슬픈 인연,박윤하,발라드,2014,K팝 스타 시즌4,,,대한민국,한국어,2:26
user23,If Only,나윤건,발라드,2014,If only,,,대한민국,한국어,4:02
user23,I Want You Back,허각,발라드,2015,사월의 눈,,,대한민국,한국어,3:30
user23,가을비 내리는 밤에,11시 11분,인디뮤직,2014,가을비,,,대한민국,한국어,4:27
user24,yesterday,비틀즈,발라드,1965,Help!,McCartney,Lennon-McCartney,미국,영어,2:03
user24,baba yetu,크리스토퍼 틴,게임ost,2009,calling all dawns,크리스토퍼 틴,,미국,스와힐리어,3:30
user24,남촌,박재란,가곡,1965,,김동현,,대한민국,한국어,3:46
user24,stronger than you,에스텔,일렉트로닉,2015,,레베카 슈거,,미국,영어,2:57
user24,river flows in you,,뉴에이지,2001,frist love,이루마,,대한민국,,3:10
user24,you raise me up,웨스트라이프,팝,2005,face to face,웨스트라이프,,영국,영어,4:00
user24,let it go,이디나 멘젤,쇼튠,2013,frozen,로버트 로페즈,디즈니,미국,영어,3:45
user24,가시,버즈,발라드,2005,effect,윤우현,,대한민국,한국어,3:58
user24,야생화,박효신,발라드,2014,,김지향,cj,대한민국,한국어,5:!2
user24,벚꽃 엔딩,버스커버스커,발라드,2012,,장범준,,대한민국,한국어,4:25
user25,She,민경훈,발라드,2011,2집 소풍,김도훈,,대한민국,한국어,3:36
user25,나를 좋아하지 않는 그대에게,박원,발라드,2015,Like a Wonder,박원,,대한민국,한국어,6:03
user25,같은베개..,테이,발라드,2007,4집 애인,황세준,,대한민국,한국어,4:25
user25,야생화,박효신,발라드,2014,야생화,박효신,,대한민국,한국어,5:12
user25,짧은 한마디,민경훈,발라드,2011,2집 소풍,김세준,,대한민국,한국어,4:09
user25,My love,Westlife,pop,2000,Coast to Coast,Jorgen Elofsson/Pelle Nylen/David Kreuger/Per Magnusson,Jorgen Elofsson/Pelle Nylen/David Kreuger/Per Magnusson,미국,영어,3:52
user25,Mandy,Westlife,pop,2003,Mandy(Single),Scott English,Scott English,미국,영어,3:16
user25,누구보다 널 사랑해,디셈버,발라드,2011,조영수 All Star - 디셈버,조영수,조영수,대한민국,한국어,3:53
user25,미인,이기찬,발라드,2007,9집 Para Ti,조영수,,대한민국,한국어,3:38
user25,그대라는 사치,한동근,발라드,2016,"The Third Digital Single ""그대라는 사치""","제피(Xepy), 마스터키(MasterKey), 사파리 엠(SAFARI M) ",,대한민국,한국어,4:56
user26,목요일 밤,어반자카파,알앤비,2016,,"조현아,빈지노",조현아,대한민국,한국어,3:30
user26,휘파람,블랙핑크,랩/힙합,2016,SQUARE ONE,teddy,양현석,대한민국,"한국어,영어",3:31
user26,사랑해요,김범수,드라마음악,2016,함부로 애틋하게 OST Part 9,톰이랑제리,전우성,대한민국,한국어,4:08
user26,why so lonely,원더걸스,댄스,2016,Why So Lonely,"선미,혜림,유빈",박진영,대한민국,"한국어,영어",3:26
user26,너였다면,정승환,드라마음악,2016,또 오해영 OST Part 5,1601,1601,대한민국,한국어,4:32
